"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Germany (DE)","Czech Republic (CZ)","1752.12"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Germany (DE)","Denmark (DK)","955.06"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Germany (DE)","France (FR)","1639.29"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Germany (DE)","Luxembourg (LU)","288.63"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Germany (DE)","Netherlands (NL)","1009.03"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Germany (DE)","Norway (NO)","1329.19"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Germany (DE)","Poland (PL)","1750.79"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Germany (DE)","Sweden (SE)","0.00"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Germany (DE)","Switzerland (CH)","4051.33"
"01/01/2026 03:00:00 - 01/01/2026 03:15:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Germany (DE)","Austria (AT)","2897.71"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Germany (DE)","Belgium (BE)","0.00"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Belgium (BE)","Germany (DE)","166.62"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Germany (DE)","Czech Republic (CZ)","1720.65"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Germany (DE)","Denmark (DK)","1706.35"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Germany (DE)","France (FR)","1637.66"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Germany (DE)","Luxembourg (LU)","287.17"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Germany (DE)","Netherlands (NL)","1155.33"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Germany (DE)","Norway (NO)","1079.96"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Germany (DE)","Poland (PL)","1700.05"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Germany (DE)","Sweden (SE)","0.00"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Germany (DE)","Switzerland (CH)","4065.65"
"01/01/2026 03:15:00 - 01/01/2026 03:30:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Germany (DE)","Austria (AT)","2907.41"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Germany (DE)","Belgium (BE)","0.00"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Belgium (BE)","Germany (DE)","192.81"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Germany (DE)","Czech Republic (CZ)","1732.67"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Germany (DE)","Denmark (DK)","1942.75"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Germany (DE)","France (FR)","1600.58"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Germany (DE)","Luxembourg (LU)","277.69"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Germany (DE)","Netherlands (NL)","1205.48"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Germany (DE)","Norway (NO)","1012.01"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Germany (DE)","Poland (PL)","1681.49"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Germany (DE)","Sweden (SE)","29.46"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Germany (DE)","Switzerland (CH)","4111.83"
"01/01/2026 03:30:00 - 01/01/2026 03:45:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Germany (DE)","Austria (AT)","2907.63"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Germany (DE)","Belgium (BE)","0.00"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Belgium (BE)","Germany (DE)","169.67"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Germany (DE)","Czech Republic (CZ)","1760.50"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Germany (DE)","Denmark (DK)","2294.85"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Germany (DE)","France (FR)","1545.75"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Germany (DE)","Luxembourg (LU)","262.77"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Germany (DE)","Netherlands (NL)","1115.27"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Germany (DE)","Norway (NO)","1005.60"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Germany (DE)","Poland (PL)","1673.54"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Germany (DE)","Sweden (SE)","174.39"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Germany (DE)","Switzerland (CH)","4083.94"
"01/01/2026 03:45:00 - 01/01/2026 04:00:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Germany (DE)","Austria (AT)","3017.98"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Germany (DE)","Belgium (BE)","352.14"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Germany (DE)","Czech Republic (CZ)","1805.54"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Germany (DE)","Denmark (DK)","2229.96"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Germany (DE)","France (FR)","1435.94"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Germany (DE)","Luxembourg (LU)","221.53"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Germany (DE)","Netherlands (NL)","826.13"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Germany (DE)","Norway (NO)","1043.40"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Germany (DE)","Poland (PL)","1470.46"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Germany (DE)","Sweden (SE)","28.98"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Germany (DE)","Switzerland (CH)","4177.43"
"01/01/2026 04:00:00 - 01/01/2026 04:15:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Germany (DE)","Austria (AT)","2906.43"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Germany (DE)","Belgium (BE)","886.77"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Germany (DE)","Czech Republic (CZ)","1776.55"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Germany (DE)","Denmark (DK)","2220.03"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Germany (DE)","France (FR)","1270.07"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Germany (DE)","Luxembourg (LU)","192.87"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Germany (DE)","Netherlands (NL)","412.26"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Germany (DE)","Norway (NO)","1045.07"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Germany (DE)","Poland (PL)","1401.22"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Germany (DE)","Sweden (SE)","29.53"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Germany (DE)","Switzerland (CH)","4171.33"
"01/01/2026 04:15:00 - 01/01/2026 04:30:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Germany (DE)","Austria (AT)","2845.34"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Germany (DE)","Belgium (BE)","368.95"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Germany (DE)","Czech Republic (CZ)","1736.52"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Germany (DE)","Denmark (DK)","2162.10"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Germany (DE)","France (FR)","1335.97"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Germany (DE)","Luxembourg (LU)","218.29"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Germany (DE)","Netherlands (NL)","583.23"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Germany (DE)","Norway (NO)","1042.98"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Germany (DE)","Poland (PL)","1272.17"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Germany (DE)","Sweden (SE)","189.33"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Germany (DE)","Switzerland (CH)","4109.18"
"01/01/2026 04:30:00 - 01/01/2026 04:45:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Germany (DE)","Austria (AT)","2825.15"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Germany (DE)","Belgium (BE)","0.00"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Belgium (BE)","Germany (DE)","50.55"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Germany (DE)","Czech Republic (CZ)","1759.52"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Germany (DE)","Denmark (DK)","2431.57"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Germany (DE)","France (FR)","1457.72"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Germany (DE)","Luxembourg (LU)","234.97"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Germany (DE)","Netherlands (NL)","818.12"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Germany (DE)","Norway (NO)","1054.80"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Germany (DE)","Poland (PL)","1306.39"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Germany (DE)","Sweden (SE)","203.53"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Germany (DE)","Switzerland (CH)","4068.05"
"01/01/2026 04:45:00 - 01/01/2026 05:00:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Germany (DE)","Austria (AT)","2513.71"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Germany (DE)","Belgium (BE)","891.16"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Germany (DE)","Czech Republic (CZ)","1671.88"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Germany (DE)","Denmark (DK)","2329.94"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Germany (DE)","France (FR)","1482.14"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Germany (DE)","Luxembourg (LU)","188.18"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Germany (DE)","Netherlands (NL)","0.00"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Netherlands (NL)","Germany (DE)","106.04"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Germany (DE)","Norway (NO)","1162.77"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Germany (DE)","Poland (PL)","1409.16"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Germany (DE)","Sweden (SE)","203.52"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Germany (DE)","Switzerland (CH)","4008.55"
"01/01/2026 05:00:00 - 01/01/2026 05:15:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Germany (DE)","Austria (AT)","2542.65"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Germany (DE)","Belgium (BE)","992.90"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Germany (DE)","Czech Republic (CZ)","1651.65"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Germany (DE)","Denmark (DK)","2315.50"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Germany (DE)","France (FR)","1581.19"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Germany (DE)","Luxembourg (LU)","163.16"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Germany (DE)","Netherlands (NL)","0.00"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Netherlands (NL)","Germany (DE)","132.14"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Germany (DE)","Norway (NO)","1179.61"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Germany (DE)","Poland (PL)","1530.85"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Germany (DE)","Sweden (SE)","203.49"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Germany (DE)","Switzerland (CH)","4108.79"
"01/01/2026 05:15:00 - 01/01/2026 05:30:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Germany (DE)","Austria (AT)","2493.80"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Germany (DE)","Belgium (BE)","992.95"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Germany (DE)","Czech Republic (CZ)","1607.13"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Germany (DE)","Denmark (DK)","2098.23"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Germany (DE)","France (FR)","1657.28"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Germany (DE)","Luxembourg (LU)","153.87"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Germany (DE)","Netherlands (NL)","0.00"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Netherlands (NL)","Germany (DE)","145.79"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Germany (DE)","Norway (NO)","1182.36"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Germany (DE)","Poland (PL)","1540.71"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Germany (DE)","Sweden (SE)","203.50"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Germany (DE)","Switzerland (CH)","4111.26"
"01/01/2026 05:30:00 - 01/01/2026 05:45:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Germany (DE)","Austria (AT)","2523.60"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Germany (DE)","Belgium (BE)","993.00"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Germany (DE)","Czech Republic (CZ)","1617.22"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Germany (DE)","Denmark (DK)","2188.27"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Germany (DE)","France (FR)","1642.35"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Germany (DE)","Luxembourg (LU)","150.59"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Germany (DE)","Netherlands (NL)","0.00"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Netherlands (NL)","Germany (DE)","68.79"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Germany (DE)","Norway (NO)","1204.45"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Germany (DE)","Poland (PL)","1456.70"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Germany (DE)","Sweden (SE)","203.50"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Germany (DE)","Switzerland (CH)","4116.63"
"01/01/2026 05:45:00 - 01/01/2026 06:00:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 06:00:00 - 01/01/2026 06:15:00","Germany (DE)","Austria (AT)","2484.37"
"01/01/2026 06:00:00 - 01/01/2026 06:15:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 06:00:00 - 01/01/2026 06:15:00","Germany (DE)","Belgium (BE)","993.07"
"01/01/2026 06:00:00 - 01/01/2026 06:15:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 06:00:00 - 01/01/2026 06:15:00","Germany (DE)","Czech Republic (CZ)","1451.53"
"01/01/2026 06:00:00 - 01/01/2026 06:15:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 06:00:00 - 01/01/2026 06:15:00","Germany (DE)","Denmark (DK)","2487.35"
"01/01/2026 06:00:00 - 01/01/2026 06:15:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 06:00:00 - 01/01/2026 06:15:00","Germany (DE)","France (FR)","2205.62"
"01/01/2026 06:00:00 - 01/01/2026 06:15:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 06:00:00 - 01/01/2026 06:15:00","Germany (DE)","Luxembourg (LU)","151.96"
