Time,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Other,Wind Onshore,??,BE,DK,FR,IE,NL,NO
2025-09-11 08:30:00,1163,3587,0,0,80,312,3281,1823,14721,0,0,686,0,1328,1030,0
2025-09-11 09:00:00,1155,3382,0,0,152,318,3280,1470,14971,0,0,564,0,1444,548,0
2025-09-11 09:30:00,1154,2923,0,0,350,311,3277,1079,15060,0,0,542,0,1400,502,0
2025-09-11 10:00:00,1144,2582,0,0,110,381,3280,692,15113,0,0,168,0,1390,598,0
2025-09-11 10:30:00,969,2320,0,0,0,386,3281,410,14901,0,0,132,0,1350,542,0
2025-09-11 11:00:00,756,2332,0,0,0,356,3282,489,14724,0,0,0,0,1248,0,172
2025-09-11 11:30:00,752,2338,0,0,0,342,3285,589,14973,0,0,0,0,1164,0,248
2025-09-11 12:00:00,751,2375,0,0,0,269,3293,674,14837,0,0,0,0,1090,240,632
2025-09-11 12:30:00,749,2334,0,0,0,268,3302,676,14893,0,0,0,0,1052,290,632
2025-09-11 13:00:00,763,2373,0,0,0,249,3299,746,14724,0,0,0,0,1084,680,250
2025-09-11 13:30:00,779,2315,0,0,0,250,3301,789,14595,0,0,0,0,1068,694,234
2025-09-11 14:00:00,783,2352,0,0,0,249,3299,783,14758,0,0,60,0,980,934,470
2025-09-11 14:30:00,779,2354,0,0,0,248,3298,701,14793,0,0,62,0,954,922,466
2025-09-11 15:00:00,780,2347,0,0,0,256,3298,564,14725,0,0,0,0,1118,388,170
2025-09-11 15:30:00,805,2469,0,0,0,260,3299,486,14521,0,0,0,0,1148,396,102
2025-09-11 16:00:00,890,2765,0,0,0,291,3299,478,14558,0,0,418,0,1158,730,0
2025-09-11 16:30:00,946,2608,0,0,0,292,3297,537,14453,0,0,462,0,1106,750,0
2025-09-11 17:00:00,1077,3145,0,0,0,278,3300,570,14254,0,0,1018,0,794,1030,0
2025-09-11 17:30:00,1186,3907,0,0,124,324,3299,735,13593,0,0,946,0,542,1030,0
2025-09-11 18:00:00,1201,4642,0,0,374,389,3302,986,13291,164,0,0,0,584,1030,0
2025-09-11 18:30:00,1200,4771,0,0,428,395,3303,1156,14171,174,0,0,0,682,1030,0
2025-09-11 19:00:00,1194,5032,0,0,634,454,3300,1371,13077,80,0,0,0,638,936,0
2025-09-11 19:30:00,1178,5986,0,0,698,443,3302,1208,12910,72,0,0,0,782,936,0
2025-09-11 20:00:00,1179,6127,0,0,698,454,3300,1245,13406,0,0,0,0,916,834,0
2025-09-11 20:30:00,1176,5957,0,0,764,454,3297,1065,13966,0,0,0,0,986,724,0
2025-09-11 21:00:00,1173,5471,0,0,784,454,3297,503,13651,0,0,0,0,1078,0,0
2025-09-11 21:30:00,1177,4931,0,0,740,453,3297,477,13343,0,0,0,0,1160,0,0
2025-09-11 22:00:00,1178,4701,0,0,756,417,3298,391,13509,0,0,0,0,1060,798,0
2025-09-11 22:30:00,994,3864,0,0,524,398,3299,331,13893,0,0,0,0,962,956,0
2025-09-11 23:00:00,779,3413,0,0,2,345,3300,397,13808,0,0,0,0,1072,1030,0
2025-09-11 23:30:00,862,2966,0,0,0,343,3305,223,14570,0,0,36,0,1344,1030,0
2025-09-12 00:00:00,858,3029,0,0,0,303,3303,275,15858,0,860,906,0,1358,1012,0
2025-09-12 00:30:00,839,3050,0,0,0,302,3302,192,16021,0,1022,948,0,1254,1012,0
2025-09-12 01:00:00,838,3120,0,0,0,292,3300,348,15724,0,1022,1034,0,1112,1032,0
2025-09-12 01:30:00,792,3053,0,0,0,291,3300,291,15772,0,1022,1040,0,1014,1030,0
2025-09-12 02:00:00,756,3045,0,0,0,272,3297,595,15807,0,1022,1040,0,1112,1012,0
2025-09-12 02:30:00,756,3052,0,0,0,269,3298,425,15871,0,1022,1038,0,1054,1010,0
2025-09-12 03:00:00,762,3044,0,0,0,268,3298,452,15862,0,1022,998,0,1160,1012,366
2025-09-12 03:30:00,764,3036,0,0,0,267,3300,322,15985,0,1022,996,0,1152,1010,444
2025-09-12 04:00:00,766,3039,0,0,0,263,3301,532,15909,0,1022,996,0,1174,1016,828
2025-09-12 04:30:00,762,3049,0,0,0,251,3301,434,15811,0,1022,984,0,1192,1018,906
2025-09-12 05:00:00,763,3068,0,0,0,250,3302,600,15734,0,1022,732,0,1310,1036,1300
2025-09-12 05:30:00,764,3063,0,0,0,256,3304,595,15790,0,1022,724,0,1344,1036,1334
2025-09-12 06:00:00,763,3060,0,0,0,271,3305,326,15738,0,1004,800,0,1332,1032,1264
2025-09-12 06:30:00,878,3077,0,0,0,273,3304,421,15705,0,1004,812,0,1400,1032,1218
2025-09-12 07:00:00,1085,3341,0,0,136,317,3303,590,15693,0,1022,1012,0,1468,1032,824
2025-09-12 07:30:00,1129,4344,0,0,482,317,3301,769,15456,0,1010,1016,0,1494,1032,748
2025-09-12 08:00:00,1170,4950,0,0,600,331,3302,995,15229,0,498,866,0,1496,1042,362
2025-09-12 08:30:00,1179,5051,0,0,606,332,3304,1353,15045,0,476,834,0,1494,1042,290
2025-09-12 09:00:00,1182,4374,0,0,464,333,3303,1066,15235,0,0,278,0,1496,832,0
2025-09-12 09:30:00,1183,3828,0,0,376,331,3301,772,15199,0,0,258,0,1496,718,0
2025-09-12 10:00:00,1180,3480,0,0,100,318,3301,612,15086,0,0,414,0,1496,0,310
2025-09-12 10:30:00,1065,2909,0,0,0,335,3302,557,14967,0,0,432,0,1494,0,384
2025-09-12 11:00:00,779,2747,0,0,0,369,3302,693,14846,0,88,680,0,1494,0,742
2025-09-12 11:30:00,865,2697,0,0,0,368,3305,657,14951,0,92,708,0,1496,0,788
2025-09-12 12:00:00,1047,2942,0,0,0,368,3305,881,15083,0,348,1074,0,1496,298,884
2025-09-12 12:30:00,1117,2930,0,0,0,368,3305,791,15097,0,348,1092,0,1496,298,884
2025-09-12 13:00:00,1012,2487,0,0,0,367,3305,840,14945,0,108,1058,0,1494,226,794
2025-09-12 13:30:00,949,2234,0,0,0,369,3307,615,15153,0,108,1048,0,1496,226,790
2025-09-12 14:00:00,788,2271,0,0,0,363,3304,776,15215,0,260,870,0,1494,336,828
2025-09-12 14:30:00,782,2233,0,0,0,367,3306,587,15168,0,262,860,0,1494,350,796
2025-09-12 15:00:00,782,2243,0,0,0,381,3306,646,15260,0,458,812,0,1494,568,410
2025-09-12 15:30:00,780,2241,0,0,0,387,3307,533,15063,0,458,800,0,1494,568,334
2025-09-12 16:00:00,781,2356,0,0,0,491,3305,717,14158,0,276,554,0,1494,544,0
2025-09-12 16:30:00,786,2722,0,0,0,496,3305,685,14067,0,268,484,0,1494,546,0
2025-09-12 17:00:00,970,3384,0,0,0,541,3309,484,13820,0,0,0,0,1394,640,0
2025-09-12 17:30:00,1189,4142,0,0,0,553,3306,732,12792,0,0,0,0,1250,640,0
2025-09-12 18:00:00,1203,5375,0,0,132,588,3309,640,12139,0,414,0,0,1278,744,0
2025-09-12 18:30:00,1204,6164,0,0,522,586,3306,709,11770,0,416,0,0,1190,744,0
2025-09-12 19:00:00,1203,5740,0,0,684,611,3307,982,11538,0,0,0,0,964,296,0
2025-09-12 19:30:00,1206,6366,0,0,614,630,3306,1515,10810,0,0,0,0,984,256,0
2025-09-12 20:00:00,1203,7304,0,0,600,645,3306,1499,10473,0,0,0,0,902,190,0
2025-09-12 20:30:00,1200,7818,0,0,690,677,3306,1681,9598,0,0,0,0,978,184,0
2025-09-12 21:00:00,1192,7801,0,0,786,681,3308,760,9518,0,0,0,0,1078,0,0
2025-09-12 21:30:00,1191,7299,0,0,734,778,3309,416,9414,0,0,0,0,1078,0,0
2025-09-12 22:00:00,1190,5942,0,0,576,787,3306,395,9682,0,0,0,0,1080,0,0
2025-09-12 22:30:00,1188,4400,0,0,400,662,3304,435,10390,0,0,0,0,1080,0,0
2025-09-12 23:00:00,1186,3285,0,0,330,584,3302,416,11275,0,0,0,0,1098,0,0
2025-09-12 23:30:00,1177,3103,0,0,40,513,3304,239,12028,0,0,0,0,1342,0,0
2025-09-13 00:00:00,1183,3164,0,0,0,445,3305,262,12401,0,0,0,0,1492,842,0
2025-09-13 00:30:00,1193,3175,0,0,0,437,3303,199,12081,0,0,0,0,1434,1018,0
2025-09-13 01:00:00,1186,3176,0,0,0,441,3303,320,12117,0,438,0,0,1312,1028,0
2025-09-13 01:30:00,993,3172,0,0,0,441,3309,163,12131,0,472,0,0,1218,1028,0
2025-09-13 02:00:00,843,3175,0,0,0,444,3308,312,11941,0,844,0,0,1006,1044,0
2025-09-13 02:30:00,846,3176,0,0,0,440,3308,215,12101,0,850,0,0,920,1042,0
2025-09-13 03:00:00,844,3221,0,0,0,434,3309,287,11525,0,762,0,0,914,1020,0
2025-09-13 03:30:00,846,3045,0,0,0,434,3313,226,11685,0,750,0,0,868,1020,0
2025-09-13 04:00:00,848,3056,0,0,0,431,3313,168,11443,0,236,0,0,722,1034,158
2025-09-13 04:30:00,844,3079,0,0,0,427,3313,157,10875,0,224,0,0,656,1034,172
2025-09-13 05:00:00,843,3124,0,0,0,425,3311,200,10449,0,372,0,0,832,1030,56
2025-09-13 05:30:00,843,3132,0,0,0,425,3315,140,10795,0,374,0,0,818,1030,42
2025-09-13 06:00:00,842,3181,0,0,0,430,3310,287,10763,0,590,0,0,822,1030,10
2025-09-13 06:30:00,836,3193,0,0,0,440,3311,328,11074,0,586,0,0,774,1030,0
2025-09-13 07:00:00,832,3193,0,0,0,473,3315,324,11504,0,166,0,0,716,1030,0
2025-09-13 07:30:00,829,3434,0,0,0,495,3313,327,11553,0,140,0,0,768,1030,0
2025-09-13 08:00:00,832,3465,0,0,0,525,3312,431,11893,0,0,0,0,1114,1034,0
2025-09-13 08:30:00,831,3525,0,0,192,570,3310,556,11937,0,0,0,0,1148,1034,0
2025-09-13 09:00:00,850,3260,0,0,0,544,3305,834,11674,0,0,0,0,1346,1034,0
2025-09-13 09:30:00,838,2874,0,0,0,540,3305,1061,11777,0,0,0,0,1402,864,0
2025-09-13 10:00:00,837,2718,0,0,0,495,3303,543,11869,0,0,0,0,1450,0,0
2025-09-13 10:30:00,836,2595,0,0,0,479,3301,471,11514,0,0,0,0,1424,0,0
2025-09-13 11:00:00,830,2610,0,0,0,291,3299,499,11035,0,0,0,0,1452,0,0
2025-09-13 11:30:00,766,2586,0,0,0,289,3304,306,11135,0,0,0,0,1328,0,0
2025-09-13 12:00:00,768,2597,0,0,0,272,3304,437,11057,0,0,0,0,1226,0,0
2025-09-13 12:30:00,770,2602,0,0,0,272,3306,705,10445,0,0,0,0,1234,0,0
2025-09-13 13:00:00,764,2542,0,0,0,272,3308,519,10389,0,0,0,0,1380,0,0
2025-09-13 13:30:00,764,2444,0,0,0,272,3310,361,10397,0,0,0,0,1284,0,0
2025-09-13 14:00:00,766,2502,0,0,0,271,3312,557,9852,0,0,0,0,1314,0,0
2025-09-13 14:30:00,770,2558,0,0,0,271,3314,347,9272,0,0,0,0,1256,0,0
2025-09-13 15:00:00,794,2631,0,0,0,272,3309,644,8839,0,0,0,0,1274,0,0
2025-09-13 15:30:00,786,2694,0,0,0,281,3310,667,8787,0,0,0,0,1282,0,0
2025-09-13 16:00:00,781,2775,0,0,0,289,3310,792,9071,0,0,0,0,1252,136,0
2025-09-13 16:30:00,802,2844,0,0,0,290,3310,512,9181,0,0,0,0,1228,136,0
2025-09-13 17:00:00,851,3181,0,0,4,322,3311,500,8626,0,0,0,0,1156,106,0
2025-09-13 17:30:00,918,3703,0,0,186,349,3295,458,8610,0,0,0,0,1140,104,0
2025-09-13 18:00:00,1102,4480,0,0,432,603,3274,445,8438,0,0,0,0,948,0,0
2025-09-13 18:30:00,1262,5260,0,0,720,689,3272,725,8380,0,0,0,0,892,0,0
2025-09-13 19:00:00,1469,6217,0,0,884,759,3301,691,8383,0,0,0,0,854,0,0
2025-09-13 19:30:00,1698,6737,0,0,948,752,3312,1426,7604,0,0,0,0,994,0,0
2025-09-13 20:00:00,1811,7028,0,0,948,750,3313,1264,7006,0,0,0,0,1150,0,0
2025-09-13 20:30:00,1824,6967,0,0,948,733,3312,1827,6709,0,0,0,0,1332,0,0
2025-09-13 21:00:00,1815,6694,0,0,948,700,3312,1065,6763,0,0,0,0,1456,0,0
2025-09-13 21:30:00,1818,6425,0,0,948,700,3309,728,6852,0,0,0,0,1492,0,0
2025-09-13 22:00:00,1821,6426,0,0,948,702,3307,667,6447,0,0,0,0,1494,0,0
2025-09-13 22:30:00,1788,5985,0,0,776,618,3309,285,6803,0,0,0,0,1492,0,0
2025-09-13 23:00:00,1795,5173,0,0,642,581,3308,201,7149,0,0,0,0,1492,0,0
2025-09-13 23:30:00,1801,4019,0,0,458,576,3301,245,7692,0,0,0,0,1492,0,0
2025-09-14 00:00:00,1805,3680,0,0,340,533,3302,226,7446,0,0,0,0,1492,0,0
2025-09-14 00:30:00,1719,3345,0,0,336,533,3300,231,7463,0,0,0,0,1492,0,0
2025-09-14 01:00:00,1683,3317,0,0,336,474,3304,167,7676,0,0,0,0,1492,0,0
2025-09-14 01:30:00,1688,3285,0,0,338,510,3305,178,7640,0,0,0,0,1492,0,0
2025-09-14 02:00:00,1799,3364,0,0,340,496,3294,253,6925,0,0,0,0,1406,0,0
2025-09-14 02:30:00,1890,3547,0,0,340,494,3301,185,6335,0,0,0,0,1330,0,0
2025-09-14 03:00:00,1906,3565,0,0,340,494,3308,151,6094,0,0,0,0,1206,0,0
2025-09-14 03:30:00,1925,3417,0,0,340,470,3282,178,6113,0,0,0,0,1176,0,0
2025-09-14 04:00:00,1928,3628,0,0,340,461,3271,199,5548,0,0,34,0,1398,0,0
2025-09-14 04:30:00,1941,3891,0,0,340,464,3274,296,4756,0,0,48,0,1322,0,0
2025-09-14 05:00:00,1945,3976,0,0,340,477,3292,406,4030,0,0,180,0,1148,0,0
2025-09-14 05:30:00,1940,4343,0,0,340,482,3311,233,3513,0,0,184,0,976,0,0
2025-09-14 06:00:00,1933,4439,0,0,340,505,3313,220,3314,0,0,74,0,842,0,0
2025-09-14 06:30:00,1948,4410,0,0,340,512,3314,303,3140,0,0,50,0,646,0,0
2025-09-14 07:00:00,1948,3968,0,0,340,741,3316,183,2950,0,0,0,0,364,0,0
2025-09-14 07:30:00,1950,3977,0,0,340,759,3313,325,2642,0,0,0,0,234,0,0
2025-09-14 08:00:00,1956,4009,0,0,340,759,3312,691,2334,0,0,0,0,50,0,0
2025-09-14 08:30:00,1948,4018,0,0,642,761,3290,747,2262,0,0,0,0,0,0,0
2025-09-14 09:00:00,1941,4268,0,0,638,770,3270,689,2192,0,0,0,0,0,0,0
2025-09-14 09:30:00,1938,4359,0,0,942,789,3268,755,2185,0,0,0,0,0,0,0
2025-09-14 10:00:00,1940,4799,0,0,950,694,3266,684,2456,0,0,0,0,0,0,0
2025-09-14 10:30:00,1941,4892,0,0,946,679,3266,765,2959,0,0,0,0,0,0,0
2025-09-14 11:00:00,1934,5340,0,0,660,611,3271,619,3333,0,0,0,0,0,0,0
2025-09-14 11:30:00,1940,5063,0,0,642,590,3270,572,4044,0,0,0,0,0,0,0
2025-09-14 12:00:00,1944,5050,0,0,354,534,3270,797,4763,0,0,0,0,0,0,0
2025-09-14 12:30:00,1942,4875,0,0,342,522,3272,510,5654,0,0,0,0,0,0,0
2025-09-14 13:00:00,1940,4670,0,0,342,443,3274,685,6548,0,0,0,0,0,0,0
2025-09-14 13:30:00,1936,4723,0,0,342,357,3273,392,7507,0,0,0,0,0,0,0
2025-09-14 14:00:00,1935,4343,0,0,342,295,3274,351,8440,0,0,0,0,0,0,0
2025-09-14 14:30:00,1853,3997,0,0,340,310,3274,229,9686,0,0,0,0,0,0,0
2025-09-14 15:00:00,1648,3986,0,0,338,309,3305,236,10695,0,0,0,0,0,0,0
2025-09-14 15:30:00,1617,3807,0,0,338,295,3309,211,11474,0,0,0,0,0,0,0
2025-09-14 16:00:00,1655,3801,0,0,24,293,3304,224,12640,0,0,0,0,0,0,0
2025-09-14 16:30:00,1555,3769,0,0,0,296,3304,268,13649,0,0,0,0,0,0,0
2025-09-14 17:00:00,1551,4829,0,0,86,348,3299,851,14343,0,0,790,0,0,830,0
2025-09-14 17:30:00,1539,5254,0,0,102,308,3297,853,14839,0,0,960,0,0,1000,0
2025-09-14 18:00:00,1528,5306,0,0,328,327,3294,1245,15412,0,0,1084,0,0,1032,0
2025-09-14 18:30:00,1529,5015,0,0,144,339,3286,717,16518,0,0,1090,0,0,1032,0
2025-09-14 19:00:00,1551,4744,0,0,194,474,3274,796,16675,0,0,1090,0,0,1032,0
2025-09-14 19:30:00,1532,5077,0,0,242,450,3268,645,16526,0,0,1090,0,0,1032,0
2025-09-14 20:00:00,1546,5215,0,0,182,435,3255,644,16422,0,0,1090,0,8,1032,152
2025-09-14 20:30:00,1569,5416,0,0,144,433,3246,526,16094,0,0,1090,0,64,1032,228
2025-09-14 21:00:00,1618,5647,0,0,48,482,3237,470,15647,0,0,1090,0,138,1030,612
2025-09-14 21:30:00,1536,5400,0,0,0,462,3233,398,15561,0,0,1090,0,136,1026,690
2025-09-14 22:00:00,1437,4731,0,0,0,403,3218,351,15027,0,0,1090,0,34,670,1078
2025-09-14 22:30:00,1198,4761,0,0,0,391,3214,150,15004,0,8,1090,0,158,678,1146
2025-09-14 23:00:00,1184,4446,0,0,0,389,3202,311,14919,0,418,1076,0,88,896,1424
2025-09-14 23:30:00,987,4136,0,0,18,379,3195,272,14782,0,426,1074,0,268,898,1454
2025-09-15 00:00:00,814,3466,0,0,0,320,3188,190,14952,0,568,1090,0,250,986,1454
2025-09-15 00:30:00,770,3359,0,0,0,321,3175,290,14664,0,564,1016,0,206,986,1454
2025-09-15 01:00:00,768,3338,0,0,0,322,2989,395,14493,506,230,0,0,142,398,1454
2025-09-15 01:30:00,774,3297,0,0,0,316,2984,172,14649,626,226,0,0,66,322,1442
2025-09-15 02:00:00,791,3338,0,0,0,285,2984,193,14594,920,54,0,0,200,270,1340
2025-09-15 02:30:00,811,3339,0,0,0,285,2983,259,14287,930,54,0,0,162,268,1300
2025-09-15 03:00:00,822,3318,0,0,0,265,2986,137,13855,898,192,0,0,178,316,996
2025-09-15 03:30:00,820,3289,0,0,0,268,2989,167,13628,898,194,0,0,120,300,946
2025-09-15 04:00:00,819,3286,0,0,0,285,2988,153,13337,920,176,0,0,20,0,756
2025-09-15 04:30:00,820,3292,0,0,0,282,2989,237,12987,918,176,0,0,0,0,750
2025-09-15 05:00:00,818,3347,0,0,0,283,2988,327,12565,828,130,0,0,0,486,930
2025-09-15 05:30:00,820,3317,0,0,0,291,2990,318,12422,738,160,0,0,0,492,942
2025-09-15 06:00:00,821,3335,0,0,0,301,2989,263,11825,0,974,752,0,0,0,866
2025-09-15 06:30:00,821,3343,0,0,0,304,2986,334,12033,0,1012,772,0,0,0,818
2025-09-15 07:00:00,830,3353,0,0,0,328,2982,383,12547,0,956,246,0,0,0,440
2025-09-15 07:30:00,875,3364,0,0,0,384,2503,1096,13430,0,840,218,0,0,0,356
2025-09-15 08:00:00,975,3347,0,0,0,477,2493,1403,13691,0,0,210,0,160,0,0
2025-09-15 08:30:00,1155,3199,0,0,278,478,2495,1684,14113,0,0,156,0,280,0,0
2025-09-15 09:00:00,1148,2921,0,0,294,526,2497,1224,14447,0,0,0,0,500,0,0
2025-09-15 09:30:00,1124,2444,0,0,394,491,2496,892,14780,0,0,0,0,514,0,0
2025-09-15 10:00:00,1181,2070,0,0,298,491,2495,555,14972,0,0,0,0,524,0,0
2025-09-15 10:30:00,1153,2087,0,0,224,485,2500,406,15228,0,0,0,0,622,0,0
2025-09-15 11:00:00,1038,2421,0,0,0,360,2502,567,15553,238,0,0,0,468,0,0
2025-09-15 11:30:00,900,2221,0,0,76,354,2502,507,15694,250,0,0,0,494,0,0
2025-09-15 12:00:00,645,2416,0,0,0,327,2504,511,15644,0,0,0,0,282,0,12
2025-09-15 12:30:00,602,2417,0,0,0,314,2501,580,15494,0,0,0,0,334,0,52
2025-09-15 13:00:00,601,2418,0,0,0,298,2496,766,15087,0,0,0,0,330,0,56
2025-09-15 13:30:00,602,2411,0,0,0,294,2495,576,15340,0,0,0,0,422,0,78
2025-09-15 14:00:00,604,2462,0,0,0,276,2492,656,15372,0,0,0,0,250,0,294
2025-09-15 14:30:00,730,2565,0,0,0,275,2497,499,15211,0,0,0,0,312,0,322
2025-09-15 15:00:00,685,2522,0,0,0,275,2494,569,15262,0,0,0,0,152,0,384
2025-09-15 15:30:00,729,2607,0,0,0,275,2494,477,15214,0,0,0,0,284,0,422
2025-09-15 16:00:00,813,2619,0,0,0,258,2494,377,15236,0,0,0,0,188,0,756
2025-09-15 16:30:00,815,2701,0,0,0,240,2494,449,15416,0,0,0,0,100,0,758
2025-09-15 17:00:00,742,3029,0,0,286,243,2494,843,14814,0,0,0,0,78,0,434
2025-09-15 17:30:00,857,3605,0,0,374,282,2489,1114,14762,0,0,0,0,0,0,364
2025-09-15 18:00:00,949,4019,0,0,642,454,2493,987,14916,0,0,0,0,86,0,0
2025-09-15 18:30:00,1084,4187,0,0,784,456,2498,983,14914,0,0,0,0,78,0,0
2025-09-15 19:00:00,1065,4245,0,0,744,520,2498,824,15054,0,0,0,0,0,0,0
2025-09-15 19:30:00,988,4236,0,0,662,623,2494,1046,15209,0,0,0,0,72,0,0
2025-09-15 20:00:00,1067,4118,0,0,636,683,2497,726,15071,0,0,0,0,226,0,0
2025-09-15 20:30:00,1063,4107,0,0,622,691,2496,801,15219,0,0,0,0,348,0,0
2025-09-15 21:00:00,961,4005,0,0,354,691,2497,495,15859,0,0,0,0,342,0,0
2025-09-15 21:30:00,973,3808,0,0,166,686,2499,358,15858,0,0,0,0,560,0,0
2025-09-15 22:00:00,1069,3226,0,0,6,600,2501,306,15729,0,0,0,0,394,0,0
2025-09-15 22:30:00,1196,3178,0,0,0,557,2499,277,15258,0,0,0,0,450,0,56
2025-09-15 23:00:00,1251,3089,0,0,0,516,2497,252,15134,0,0,0,0,396,0,436
2025-09-15 23:30:00,1170,3042,0,0,0,501,2497,292,14757,0,0,0,0,568,0,454
2025-09-16 00:00:00,1151,3051,0,0,0,375,2497,427,14458,0,0,0,0,690,0,248
2025-09-16 00:30:00,1149,3030,0,0,0,371,2498,291,14471,0,0,0,0,786,0,214
2025-09-16 01:00:00,1179,3109,0,0,0,357,2493,599,14380,0,464,0,0,892,0,92
2025-09-16 01:30:00,1151,3067,0,0,0,357,2497,347,14526,0,488,0,0,856,0,84
2025-09-16 02:00:00,1169,3108,0,0,0,357,2495,764,14642,0,500,496,36,1078,0,120
2025-09-16 02:30:00,1163,3173,0,0,0,355,2496,677,14732,0,490,558,60,1120,0,126
2025-09-16 03:00:00,1170,3255,0,0,0,318,2496,645,14684,0,0,938,168,1412,0,138
2025-09-16 03:30:00,1154,3264,0,0,0,316,2498,468,14595,0,0,962,176,1442,0,142
2025-09-16 04:00:00,1170,3293,0,0,0,315,2496,500,14719,0,260,1084,172,1442,0,160
2025-09-16 04:30:00,1161,3268,0,0,0,321,2496,509,14667,0,264,1092,182,1442,0,186
2025-09-16 05:00:00,1166,3279,0,0,0,353,2493,579,14671,0,332,1092,318,1442,0,418
2025-09-16 05:30:00,1161,3264,0,0,0,354,2494,591,14563,0,332,1072,318,1442,0,404
2025-09-16 06:00:00,1174,3253,0,0,0,368,2495,253,14559,0,422,618,122,1458,0,24
2025-09-16 06:30:00,1237,3082,0,0,0,374,2494,491,14692,0,418,540,86,1494,0,0
2025-09-16 07:00:00,1178,2968,0,0,0,501,2497,330,14889,0,86,0,0,1496,0,0
2025-09-16 07:30:00,983,3269,0,0,90,420,2496,1036,14868,0,82,0,0,1496,0,0
2025-09-16 08:00:00,792,3533,0,0,326,499,2496,1340,14612,0,242,0,0,1496,0,0
2025-09-16 08:30:00,659,4109,0,0,692,507,2502,1744,14138,0,240,0,0,1496,0,0
2025-09-16 09:00:00,649,4481,0,0,516,472,2500,1226,14114,0,0,0,0,1496,0,0
2025-09-16 09:30:00,642,4487,0,0,248,457,2501,907,14149,0,0,0,0,1496,0,0
2025-09-16 10:00:00,653,3942,0,0,370,362,2500,644,14296,0,0,0,0,1496,0,0
2025-09-16 10:30:00,661,3902,0,0,306,355,2500,545,14061,0,0,0,0,1496,0,0
2025-09-16 11:00:00,638,4147,0,0,0,267,2500,573,14047,0,0,0,0,1496,0,0
2025-09-16 11:30:00,571,4020,0,0,0,264,2502,510,14260,0,0,0,0,1496,0,0
2025-09-16 12:00:00,544,4086,0,0,0,254,2501,612,14332,0,0,0,0,1496,0,0
2025-09-16 12:30:00,547,4069,0,0,0,259,2504,618,14558,0,0,0,0,1496,0,20
2025-09-16 13:00:00,542,4350,0,0,0,262,2501,724,14343,0,14,0,0,1496,0,380
2025-09-16 13:30:00,540,4397,0,0,0,244,2500,532,14094,0,10,0,0,1496,0,406
2025-09-16 14:00:00,546,4464,0,0,0,228,2498,587,13701,0,0,0,0,1496,0,310
2025-09-16 14:30:00,553,4342,0,0,0,227,2498,624,13558,0,0,0,0,1496,0,262
2025-09-16 15:00:00,541,4197,0,0,0,215,2497,493,13190,0,0,0,0,1496,0,0
2025-09-16 15:30:00,596,4100,0,0,0,214,2492,602,12794,0,0,0,0,1494,0,0
2025-09-16 16:00:00,813,3804,0,0,0,254,2495,474,12873,0,0,0,0,1496,0,0
2025-09-16 16:30:00,1152,3818,0,0,0,271,2492,429,13182,0,0,0,0,1494,0,0
2025-09-16 17:00:00,1325,4358,0,0,0,305,2492,421,13370,0,0,0,0,1494,0,0
2025-09-16 17:30:00,1443,4994,0,0,62,290,2493,489,13842,0,0,0,0,1494,0,0
2025-09-16 18:00:00,1680,5545,0,0,380,420,2493,513,13698,0,0,0,0,1496,0,0
2025-09-16 18:30:00,1946,6860,0,0,536,394,2495,648,13031,0,0,0,0,1496,0,0
2025-09-16 19:00:00,1985,7596,0,0,710,418,2494,1147,12354,0,0,0,0,1494,0,0
2025-09-16 19:30:00,1986,8675,0,0,876,415,2495,1427,11602,0,0,0,0,1494,0,0
2025-09-16 20:00:00,1981,8715,0,0,812,429,2500,1420,11600,0,304,0,0,1496,0,0
2025-09-16 20:30:00,1976,8439,0,0,782,438,2499,1409,11903,0,286,0,0,1438,0,0
2025-09-16 21:00:00,1984,7998,0,0,886,441,2498,1175,11515,0,0,0,0,1272,0,0
2025-09-16 21:30:00,1987,7726,0,0,610,438,2498,710,11314,0,0,0,0,814,0,0
2025-09-16 22:00:00,1991,6716,0,0,408,439,2498,528,11199,0,0,0,0,372,0,0
2025-09-16 22:30:00,2022,6052,0,0,536,444,2499,412,10250,0,0,0,0,0,0,0
2025-09-16 23:00:00,2045,5431,0,0,446,455,2503,202,9358,0,0,0,0,0,0,0
2025-09-16 23:30:00,2031,4647,0,0,336,440,2505,219,9330,0,0,0,0,0,0,0
2025-09-17 00:00:00,1912,3700,0,0,4,356,2505,223,9127,0,0,0,0,0,0,0
2025-09-17 00:30:00,2098,3086,0,0,8,343,2502,229,8565,0,0,0,0,0,0,0
2025-09-17 01:00:00,2375,3106,0,0,0,275,2499,297,7941,0,0,0,0,0,0,0
2025-09-17 01:30:00,2483,2978,0,0,0,283,2500,295,7376,0,0,0,0,0,0,0
2025-09-17 02:00:00,2500,2734,0,0,140,256,2501,253,6924,0,0,0,0,0,0,0
2025-09-17 02:30:00,2525,2767,0,0,140,254,2498,333,6422,0,0,0,0,0,0,0
2025-09-17 03:00:00,2586,2739,0,0,140,273,2499,215,6274,0,52,0,0,0,0,0
2025-09-17 03:30:00,2497,2826,0,0,142,249,2500,176,5979,0,70,0,0,0,0,0
2025-09-17 04:00:00,2432,2902,0,0,100,248,2499,191,6084,0,238,0,0,0,0,0
