Time,Biomass,Energy storage,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and pondage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,BE,CH,DE,ES,GB-CTY,IT,LU
2025-06-05 20:00:00,202,1,0,0,422,0,69,0,0,0,1985,6299,1833,0,35765,0,0,1263,387,1235,10721,0,0,0,0,0,0,0
2025-06-05 20:30:00,202,1,0,0,302,0,69,0,0,0,1953,6311,1863,0,35371,0,0,745,387,1119,11130,0,0,0,0,0,0,0
2025-06-05 21:00:00,202,1,0,0,302,0,69,0,0,0,1508,6296,2002,0,35280,0,0,441,386,1056,11209,0,0,0,0,0,0,0
2025-06-05 21:30:00,202,0,0,0,302,0,69,0,0,0,1233,6276,1977,0,35194,0,0,327,387,990,11442,0,0,0,0,0,0,0
2025-06-05 22:00:00,202,5,0,0,307,0,69,0,0,0,1838,6258,2104,0,35628,0,0,271,388,768,11379,0,0,0,0,0,0,0
2025-06-05 22:30:00,202,1,0,0,307,0,69,0,0,0,2640,6353,2210,0,35642,0,0,269,387,789,11006,0,0,0,0,0,0,0
2025-06-05 23:00:00,202,8,0,0,307,0,69,0,0,0,2306,6146,2169,0,35812,0,0,266,388,946,10576,0,0,0,0,0,0,0
2025-06-05 23:30:00,216,5,0,0,306,0,69,0,0,0,2380,6102,2070,0,35823,0,0,264,388,1038,10119,0,0,0,0,0,0,0
2025-06-06 00:00:00,229,6,0,0,349,0,69,0,0,0,1563,6004,1877,0,35793,0,0,0,386,1076,9878,0,0,0,0,0,0,0
2025-06-06 00:30:00,238,1,0,0,375,0,69,0,0,0,265,5936,1732,0,34487,0,0,0,390,1089,9776,0,0,0,0,0,0,0
2025-06-06 01:00:00,251,2,0,0,381,0,69,0,0,0,224,5712,1509,0,34362,0,0,0,392,1054,9802,0,0,0,0,0,0,0
2025-06-06 01:30:00,265,0,0,0,378,0,70,0,0,0,233,5667,1475,0,34046,0,0,0,391,1000,9645,0,0,0,0,0,0,0
2025-06-06 02:00:00,274,3,0,0,377,0,71,0,0,0,182,5704,1454,0,34281,0,0,0,392,933,9453,0,0,0,0,0,0,0
2025-06-06 02:30:00,283,5,0,0,377,0,71,0,0,0,161,5627,1409,0,33710,0,0,0,392,925,9095,0,0,0,0,0,0,0
2025-06-06 03:00:00,287,3,0,0,377,0,71,0,0,0,358,5572,1416,0,32959,0,0,0,393,922,8839,0,0,0,0,0,0,0
2025-06-06 03:30:00,290,2,0,0,377,0,71,0,0,0,295,5551,1389,0,32607,0,0,0,393,906,8604,0,0,0,0,0,0,0
2025-06-06 04:00:00,292,3,0,0,377,0,71,0,0,0,291,5541,1390,0,32847,0,0,0,392,875,8251,0,0,0,0,0,0,0
2025-06-06 04:30:00,292,3,0,0,380,0,71,0,0,0,305,5543,1383,0,32949,0,0,0,392,859,7914,0,0,0,0,0,0,0
2025-06-06 05:00:00,289,2,0,0,375,0,71,0,0,0,41,5569,1474,0,33727,0,0,0,391,786,7504,0,0,0,0,0,0,0
2025-06-06 05:30:00,289,2,0,0,375,0,71,0,0,0,28,5567,1504,0,34598,0,0,0,391,793,6943,0,0,0,0,0,0,0
2025-06-06 06:00:00,294,2,0,0,381,0,70,0,0,0,778,5749,1557,0,35218,0,0,379,391,752,6146,0,0,0,0,0,0,0
2025-06-06 06:30:00,297,1,0,0,370,0,69,0,0,0,1277,5844,1888,0,35786,0,0,646,391,674,5751,0,0,0,0,0,0,0
2025-06-06 07:00:00,297,2,0,0,369,0,69,0,0,0,1603,5863,1844,0,36017,0,0,1140,390,688,5548,0,0,0,0,0,0,0
2025-06-06 07:30:00,297,0,0,0,369,0,69,0,0,0,1833,5915,1825,0,36553,0,0,1966,391,652,5103,0,0,0,0,0,0,0
2025-06-06 08:00:00,299,1,0,0,373,0,69,0,0,0,1770,5994,1737,0,36578,0,0,3129,389,752,4780,0,0,0,0,0,0,0
2025-06-06 08:30:00,302,0,0,0,378,0,69,0,0,0,1597,5892,1719,0,36500,0,0,4390,383,776,4719,0,0,0,0,0,0,0
2025-06-06 09:00:00,302,4,0,0,381,0,69,0,0,0,658,5786,1615,0,36578,0,0,5702,380,816,4806,115,0,0,0,0,0,0
2025-06-06 09:30:00,306,2,0,0,380,0,69,0,0,0,207,5662,1501,0,36111,0,0,7172,378,910,4932,115,0,0,0,0,0,0
2025-06-06 10:00:00,315,9,0,0,382,0,69,0,0,0,253,5581,1354,0,34015,0,0,8601,377,1059,5396,436,0,0,0,0,0,0
2025-06-06 10:30:00,317,11,0,0,399,0,69,0,0,0,221,5648,1386,0,32985,0,0,9175,376,992,5123,436,0,0,0,0,0,0
2025-06-06 11:00:00,318,34,0,0,493,0,69,0,0,0,357,5611,1476,0,32466,0,0,8748,371,860,3826,1100,0,334,0,0,0,0
2025-06-06 11:30:00,316,27,0,0,413,0,69,0,0,0,354,5594,1426,0,32406,0,0,7894,371,741,3493,1100,0,334,0,0,0,0
2025-06-06 12:00:00,324,29,0,0,377,0,69,0,0,0,35,5487,1271,0,32014,0,0,8424,373,687,3682,1330,0,750,0,0,0,0
2025-06-06 12:30:00,336,16,0,0,380,0,69,0,0,0,24,5502,1145,0,31451,0,0,8760,374,733,3808,1330,0,750,0,0,0,0
2025-06-06 13:00:00,351,20,0,0,380,0,69,0,0,0,23,5394,1115,0,30750,0,0,8937,373,252,3857,1209,0,822,0,0,0,0
2025-06-06 13:30:00,351,1,0,0,380,0,69,0,0,0,10,5206,1198,0,30352,0,0,8784,372,225,4005,1209,0,822,0,0,0,0
2025-06-06 14:00:00,351,0,0,0,373,0,69,0,0,0,11,5113,1210,0,30644,0,0,8527,374,216,4210,1028,0,510,0,0,0,0
2025-06-06 14:30:00,352,0,0,0,369,0,69,0,0,0,1,5120,1151,0,30508,0,0,8175,371,195,4420,1028,0,510,0,0,0,0
2025-06-06 15:00:00,351,1,0,0,369,0,69,0,0,0,1,5215,1234,0,31044,0,0,7878,368,441,4523,620,0,0,38,0,0,0
2025-06-06 15:30:00,352,4,0,0,368,0,70,0,0,0,39,5297,1282,0,31277,0,0,7503,369,383,4710,620,0,0,38,0,0,0
2025-06-06 16:00:00,351,7,0,0,368,0,70,0,0,0,238,5349,1207,0,31582,0,0,6799,369,340,4884,345,0,0,155,0,0,0
2025-06-06 16:30:00,351,3,0,0,369,0,69,0,0,0,485,5428,1202,0,32356,0,0,6158,372,332,4781,345,0,0,155,0,0,0
2025-06-06 17:00:00,352,0,0,0,372,0,69,0,0,0,162,5495,1202,0,31971,0,0,7771,374,349,7806,32,0,0,0,0,0,0
2025-06-06 17:30:00,352,0,0,0,366,0,69,0,0,0,1,5581,1212,0,32933,0,0,7173,378,327,8184,32,0,0,0,0,0,0
2025-06-06 18:00:00,351,1,0,0,372,0,69,0,0,0,1,5745,1392,0,33929,0,0,6024,378,315,7658,0,0,0,0,0,0,0
2025-06-06 18:30:00,352,3,0,0,369,0,69,0,0,0,341,5843,1563,0,34698,0,0,4809,377,324,7085,0,0,0,0,0,0,0
2025-06-06 19:00:00,352,40,0,0,364,0,69,0,0,0,1297,5921,1686,0,36387,0,0,3525,378,304,6394,0,0,0,0,0,0,0
2025-06-06 19:30:00,352,24,0,0,368,0,69,0,0,0,2506,5997,1727,0,37584,0,0,2371,378,328,5664,0,0,0,0,0,0,0
2025-06-06 20:00:00,352,4,0,0,391,0,69,0,0,0,2577,6069,1800,0,38138,0,0,1506,378,519,5109,0,0,0,0,0,0,0
2025-06-06 20:30:00,351,1,0,0,394,0,69,0,0,0,2430,6145,1883,0,38455,0,0,855,379,587,4680,0,0,0,0,0,0,0
2025-06-06 21:00:00,353,1,0,0,397,0,69,0,0,0,2652,6314,2028,0,38963,0,0,469,376,572,4177,0,0,0,0,0,0,0
2025-06-06 21:30:00,352,0,0,0,391,0,69,0,0,0,2704,6320,2216,0,39016,0,0,319,379,593,4013,0,0,0,0,0,0,0
2025-06-06 22:00:00,352,25,0,0,394,0,69,0,0,0,2940,6554,2594,0,39331,0,0,253,379,559,3945,0,0,0,0,0,0,0
2025-06-06 22:30:00,351,8,0,0,425,0,69,0,0,0,2843,6652,2887,0,39327,0,0,249,380,604,3758,0,0,0,0,0,0,0
2025-06-06 23:00:00,343,5,0,0,425,0,69,0,0,0,2880,6449,2838,0,39403,0,0,248,378,599,3662,0,0,0,0,0,0,0
2025-06-06 23:30:00,349,3,0,0,427,0,69,0,0,0,2436,6348,2679,0,39617,0,0,247,381,603,3798,0,0,0,0,0,0,0
2025-06-07 00:00:00,346,3,0,0,392,0,69,0,0,0,2136,6093,2159,0,39195,0,0,0,384,555,3901,0,0,0,0,0,0,0
2025-06-07 00:30:00,336,0,0,0,377,0,69,0,0,0,1227,5872,1661,0,38234,0,0,0,384,577,3821,0,0,0,0,0,0,0
2025-06-07 01:00:00,351,1,0,0,370,0,69,0,0,0,816,5644,1585,0,38006,0,0,0,381,736,3786,0,0,0,0,0,0,0
2025-06-07 01:30:00,352,1,0,0,373,0,69,0,0,0,586,5582,1552,0,37216,0,0,0,382,863,3866,0,0,0,0,0,0,0
2025-06-07 02:00:00,352,2,0,0,371,0,69,0,0,0,314,5543,1457,0,36423,0,0,0,380,1000,4183,0,0,0,0,0,0,0
2025-06-07 02:30:00,352,1,0,0,371,0,71,0,0,0,212,5450,1374,0,35294,0,0,0,380,1089,4503,0,0,0,0,0,0,0
2025-06-07 03:00:00,352,1,0,0,371,0,71,0,0,0,206,5391,1384,0,34706,0,0,0,383,1143,5132,0,0,0,0,0,0,0
2025-06-07 03:30:00,348,2,0,0,370,0,71,0,0,0,33,5381,1385,0,33566,0,0,0,395,1041,5351,0,0,0,0,0,0,0
2025-06-07 04:00:00,352,9,0,0,370,0,71,0,0,0,30,5383,1510,0,32689,0,0,0,400,1088,5439,0,0,0,0,0,0,0
2025-06-07 04:30:00,352,13,0,0,363,0,71,0,0,0,131,5461,1572,0,32305,0,0,0,397,1143,5647,0,0,0,0,0,0,0
2025-06-07 05:00:00,352,3,0,0,309,0,71,0,0,0,306,5444,1463,0,32163,0,0,0,391,1042,5962,0,0,0,0,0,0,0
2025-06-07 05:30:00,352,2,0,0,310,0,71,0,0,0,313,5433,1400,0,31970,0,0,0,394,1185,6159,0,0,0,0,0,0,0
2025-06-07 06:00:00,351,1,0,0,309,0,71,0,0,0,40,5461,1443,0,32452,0,0,342,392,1012,6181,0,0,0,0,0,0,0
2025-06-07 06:30:00,352,0,0,0,310,0,71,0,0,0,30,5507,1397,0,32541,0,0,531,391,1007,5897,0,0,0,0,0,0,0
2025-06-07 07:00:00,352,3,0,0,309,0,71,0,0,0,29,5541,1352,0,33545,0,0,854,388,1012,5853,0,0,0,0,0,0,0
2025-06-07 07:30:00,352,1,0,0,310,0,70,0,0,0,181,5517,1316,0,32988,0,0,1444,393,945,5976,0,0,0,0,0,0,0
2025-06-07 08:00:00,352,1,0,0,311,0,71,0,0,0,657,5580,1484,0,33052,0,0,2353,388,872,6284,0,0,0,0,0,0,0
2025-06-07 08:30:00,353,0,0,0,311,0,70,0,0,0,694,5550,1499,0,32995,0,0,3371,389,960,6630,0,0,0,0,0,0,0
2025-06-07 09:00:00,352,2,0,0,312,0,70,0,0,0,516,5650,1516,0,32994,0,0,4351,385,1037,6876,0,0,0,266,0,0,0
2025-06-07 09:30:00,353,1,0,0,311,0,71,0,0,0,438,5680,1501,0,32660,0,0,5441,383,1012,7374,0,0,0,266,0,0,0
2025-06-07 10:00:00,352,2,0,0,312,0,71,0,0,0,523,5629,1322,0,32298,0,0,6452,384,1084,8199,0,0,0,297,0,0,0
2025-06-07 10:30:00,352,1,0,0,311,0,70,0,0,0,459,5570,1275,0,31360,0,0,7615,387,1071,8877,0,0,0,297,0,0,0
2025-06-07 11:00:00,352,1,0,0,304,0,71,0,0,0,229,5416,1195,0,30171,0,0,8581,385,1074,9203,0,0,0,356,0,0,0
2025-06-07 11:30:00,352,2,0,0,305,0,71,0,0,0,332,5387,1207,0,29171,0,0,9256,388,1089,9533,0,0,0,356,0,0,0
2025-06-07 12:00:00,352,28,0,0,306,0,71,0,0,0,322,5311,1219,0,27922,0,0,9868,390,1084,9777,0,0,0,155,0,0,0
2025-06-07 12:30:00,352,47,0,0,306,0,71,0,0,0,568,5344,1877,0,27892,0,0,9949,390,929,8916,0,0,0,155,0,0,0
2025-06-07 13:00:00,352,29,0,0,306,0,71,0,0,0,863,5327,2128,0,27874,0,0,8705,388,915,5768,25,0,0,279,0,0,0
2025-06-07 13:30:00,352,13,0,0,306,0,71,0,0,0,791,5324,1995,0,27671,0,0,7387,389,1091,5646,25,0,0,279,0,0,0
2025-06-07 14:00:00,352,1,0,0,305,0,71,0,0,0,355,5279,1298,0,26468,0,0,7464,384,1166,5783,350,0,0,401,0,0,0
2025-06-07 14:30:00,352,0,0,0,306,0,71,0,0,0,322,5241,1307,0,26237,0,0,7707,387,1199,5758,350,0,0,401,0,0,0
2025-06-07 15:00:00,352,1,0,0,306,0,71,0,0,0,325,5192,1236,0,26443,0,0,7632,388,1260,5730,406,0,0,503,0,0,0
2025-06-07 15:30:00,352,0,0,0,305,0,71,0,0,0,287,5222,1553,0,26377,0,0,6926,391,1225,5785,406,0,0,503,0,0,0
2025-06-07 16:00:00,352,5,0,0,305,0,71,0,0,0,306,5227,1625,0,26697,0,0,8443,394,1096,9061,0,0,0,162,0,0,0
2025-06-07 16:30:00,329,2,0,0,305,0,71,0,0,0,271,5207,1293,0,26496,0,0,8810,397,1274,10549,0,0,0,162,0,0,0
2025-06-07 17:00:00,322,6,0,0,305,0,71,0,0,0,324,5246,1553,0,27080,0,0,8288,392,1229,10407,0,0,0,291,0,0,0
2025-06-07 17:30:00,320,24,0,0,305,0,71,0,0,0,411,5267,1691,0,28398,0,0,7202,391,1130,9929,0,0,0,291,0,0,0
2025-06-07 18:00:00,322,6,0,0,305,0,71,0,0,0,336,5354,1488,0,28948,0,0,6189,394,1157,9526,0,0,0,676,0,0,0
2025-06-07 18:30:00,326,4,0,0,305,0,71,0,0,0,357,5405,1508,0,30345,0,0,4780,393,1271,9184,0,0,0,676,0,0,0
2025-06-07 19:00:00,331,0,0,0,304,0,71,0,0,0,571,5458,1477,0,30810,0,0,3621,391,1355,8610,0,0,0,464,0,0,0
2025-06-07 19:30:00,332,1,0,0,304,0,71,0,0,0,622,5553,1472,0,31977,0,0,2491,391,1383,8133,0,0,0,464,0,0,0
2025-06-07 20:00:00,336,0,0,0,303,0,71,0,0,0,1638,5789,1550,0,32683,0,0,1528,391,1359,8049,0,0,0,0,0,0,0
2025-06-07 20:30:00,340,0,0,0,303,0,71,0,0,0,1684,5870,1544,0,32357,0,0,855,391,1371,8320,0,0,0,0,0,0,0
2025-06-07 21:00:00,343,0,0,0,308,0,71,0,0,0,1661,5952,1531,0,32105,0,0,471,390,1389,9018,0,0,0,0,0,0,0
2025-06-07 21:30:00,348,0,0,0,308,0,70,0,0,0,1723,6048,1535,0,31717,0,0,326,386,1351,9692,0,0,0,0,0,0,0
2025-06-07 22:00:00,352,3,0,0,308,0,71,0,0,0,1456,6129,1918,0,32002,0,0,260,389,1331,9816,0,61,0,0,0,0,0
2025-06-07 22:30:00,352,0,0,0,308,0,70,0,0,0,2002,6089,2180,0,31982,0,0,260,389,1353,10440,0,61,0,0,0,0,0
2025-06-07 23:00:00,352,20,0,0,308,0,69,0,0,0,2118,6123,2002,0,32339,0,0,257,391,1257,10621,0,0,0,0,0,0,0
2025-06-07 23:30:00,352,7,0,0,308,0,69,0,0,0,1956,6198,1994,0,32142,0,0,255,394,1182,10982,0,0,0,0,0,0,0
2025-06-08 00:00:00,354,20,0,0,308,0,69,0,0,0,1715,5780,1819,0,31832,0,0,0,391,1157,11017,0,0,0,0,0,0,0
2025-06-08 00:30:00,232,11,0,0,307,0,69,0,0,0,734,5730,1369,0,31085,0,0,0,389,1181,10816,0,0,0,0,0,0,0
2025-06-08 01:00:00,202,9,0,0,307,0,69,0,0,0,479,5713,1315,0,30677,0,0,0,390,1183,10907,0,0,0,0,0,0,0
2025-06-08 01:30:00,202,9,0,0,308,0,71,0,0,0,639,5676,1316,0,30310,0,0,0,391,1266,11088,0,0,0,0,0,0,0
2025-06-08 02:00:00,202,9,0,0,307,0,71,0,0,0,557,5660,1296,0,30025,0,0,0,391,1266,10818,0,0,0,0,0,0,0
2025-06-08 02:30:00,202,9,0,0,308,0,71,0,0,0,452,5647,1330,0,29156,0,0,0,392,1211,10453,0,0,0,0,0,0,0
2025-06-08 03:00:00,202,2,0,0,308,0,71,0,0,0,156,5639,1322,0,28372,0,0,0,392,1230,10385,0,0,0,0,0,0,0
2025-06-08 03:30:00,202,1,0,0,308,0,71,0,0,0,264,5629,1311,0,28035,0,0,0,391,1215,10051,0,0,0,0,0,0,0
2025-06-08 04:00:00,202,0,0,0,309,0,71,0,0,0,141,5667,1299,0,27071,0,0,0,393,1219,9684,0,0,0,0,0,0,0
2025-06-08 04:30:00,201,0,0,0,309,0,71,0,0,0,31,5643,1345,0,26989,0,0,0,392,1094,9382,0,0,0,0,0,0,0
2025-06-08 05:00:00,202,1,0,0,308,0,71,0,0,0,29,5631,1381,0,27066,0,0,0,392,1033,9013,0,0,0,0,0,0,0
2025-06-08 05:30:00,202,0,0,0,308,0,70,0,0,0,30,5639,1367,0,27081,0,0,0,402,1014,8742,0,0,0,0,0,0,0
2025-06-08 06:00:00,202,3,0,0,309,0,71,0,0,0,30,5567,1319,0,27033,0,0,403,397,842,8196,0,0,0,0,0,0,0
2025-06-08 06:30:00,203,4,0,0,308,0,70,0,0,0,29,5552,1305,0,26876,0,0,741,391,764,7745,0,0,0,0,0,0,0
2025-06-08 07:00:00,202,27,0,0,309,0,70,0,0,0,28,5531,1249,0,26849,0,0,1391,387,622,7612,0,0,0,0,0,0,0
2025-06-08 07:30:00,202,28,0,0,310,0,70,0,0,0,221,5520,1261,0,26969,0,0,2358,388,511,6632,0,0,0,0,0,0,0
2025-06-08 08:00:00,203,9,0,0,310,0,70,0,0,0,697,5547,1332,0,27540,0,0,3297,384,455,4322,0,0,0,0,0,0,0
2025-06-08 08:30:00,202,3,0,0,310,0,70,0,0,0,554,5515,1320,0,27045,0,0,4351,385,362,3939,0,0,0,0,0,0,0
2025-06-08 09:00:00,202,12,0,0,311,0,70,0,0,0,602,5459,1290,0,27736,0,0,5921,383,217,4236,0,0,0,0,0,0,0
2025-06-08 09:30:00,202,3,0,0,312,0,70,0,0,0,591,5451,1241,0,27002,0,0,7629,383,198,4344,0,0,0,0,0,0,0
2025-06-08 10:00:00,202,10,0,0,311,0,70,0,0,0,462,5498,1215,0,26430,0,0,8032,382,184,4223,27,0,0,0,0,0,0
2025-06-08 10:30:00,202,2,0,0,312,0,70,0,0,0,384,5545,1179,0,25254,0,0,8704,382,185,4120,27,0,0,0,0,0,0
2025-06-08 11:00:00,202,2,0,0,312,0,71,0,0,0,319,5414,1179,0,24006,0,0,9674,382,159,4149,589,0,16,0,0,0,0
2025-06-08 11:30:00,202,0,0,0,312,0,71,0,0,0,119,5420,1144,0,22520,0,0,10378,382,134,4183,589,0,16,0,0,0,0
2025-06-08 12:00:00,202,8,0,0,312,0,71,0,0,0,161,5410,1074,0,23050,0,0,10983,381,121,4133,718,0,176,0,0,0,0
2025-06-08 12:30:00,202,2,0,0,311,0,71,0,0,0,115,5463,1068,0,22564,0,0,11631,382,97,4159,718,0,176,0,0,0,0
2025-06-08 13:00:00,202,9,0,0,307,0,71,0,0,0,239,5401,1077,0,22694,0,0,11730,381,85,4094,760,0,0,0,0,0,0
2025-06-08 13:30:00,201,3,0,0,307,0,71,0,0,0,160,5282,1059,0,21700,0,0,12161,379,84,4016,760,0,0,0,0,0,0
2025-06-08 14:00:00,202,2,0,0,307,0,71,0,0,0,201,5236,1075,0,21963,0,0,12143,380,94,4045,592,0,0,0,0,0,0
2025-06-08 14:30:00,202,1,0,0,308,0,71,0,0,0,6,5202,1005,0,21803,0,0,12143,372,139,3961,592,0,0,0,0,0,0
2025-06-08 15:00:00,202,0,0,0,307,0,71,0,0,0,1,5269,1057,0,21662,0,0,12256,366,216,3977,399,0,0,0,0,0,0
2025-06-08 15:30:00,202,2,0,0,308,0,71,0,0,0,1,5293,1159,0,22112,0,0,11719,364,290,3816,399,0,0,0,0,0,0
2025-06-08 16:00:00,202,1,0,0,307,0,71,0,0,0,75,5313,1195,0,22198,0,0,11113,361,296,3649,198,0,0,0,0,0,0
2025-06-08 16:30:00,202,8,0,0,302,0,71,0,0,0,225,5347,1248,0,23572,0,0,10142,360,273,3490,198,0,0,0,0,0,0
2025-06-08 17:00:00,202,3,0,0,302,0,71,0,0,0,339,5349,1276,0,24249,0,0,9017,356,251,3252,0,0,0,0,0,0,0
2025-06-08 17:30:00,202,9,0,0,302,0,71,0,0,0,639,5376,1261,0,26403,0,0,7647,358,222,2973,0,0,0,0,0,0,0
2025-06-08 18:00:00,202,4,0,0,303,0,71,0,0,0,361,5426,1267,0,26753,0,0,8126,358,185,4789,0,0,0,0,0,0,0
2025-06-08 18:30:00,202,13,0,0,303,0,71,0,0,0,487,5595,1342,0,27711,0,0,7461,355,170,5233,0,0,0,0,0,0,0
2025-06-08 19:00:00,202,10,0,0,304,0,71,0,0,0,803,5802,1489,0,29630,0,0,5522,355,166,4587,0,0,0,288,0,0,0
2025-06-08 19:30:00,202,4,0,0,302,0,71,0,0,0,1081,5787,1542,0,32340,0,0,3643,354,335,3867,0,0,0,288,0,0,0
2025-06-08 20:00:00,202,1,0,0,336,0,71,0,0,0,1885,5909,2009,0,34671,0,0,2194,357,350,3141,0,0,0,0,0,0,0
2025-06-08 20:30:00,202,1,0,0,359,0,71,0,0,0,2001,5945,2044,0,35703,0,0,1199,358,360,2608,0,0,0,0,0,0,0
2025-06-08 21:00:00,202,0,0,0,433,0,71,0,0,0,2185,6063,2522,0,36424,0,0,597,357,345,2352,0,0,0,0,0,0,0
2025-06-08 21:30:00,202,1,0,0,485,0,71,0,0,0,2147,6131,2528,0,37459,0,0,356,358,325,2307,0,0,0,0,0,0,0
2025-06-08 22:00:00,202,4,0,0,495,0,76,0,0,0,2752,6320,2684,0,37798,0,0,243,360,351,2309,0,0,0,0,0,0,0
2025-06-08 22:30:00,202,3,0,0,597,0,230,0,0,0,2966,6430,2694,0,37919,0,0,242,361,317,2425,0,0,0,0,0,0,0
2025-06-08 23:00:00,202,4,0,0,582,0,250,0,0,0,2950,6323,2662,0,37870,0,0,239,361,273,2415,0,0,0,0,0,0,0
2025-06-08 23:30:00,202,1,0,0,524,0,253,0,0,0,2676,6284,2486,0,37784,0,0,238,362,255,2413,0,0,0,0,0,0,0
2025-06-09 00:00:00,202,9,0,0,605,0,252,0,0,0,2586,6077,2236,0,37660,0,0,0,362,264,2481,0,0,0,0,0,0,0
2025-06-09 00:30:00,202,3,0,0,420,0,201,0,0,0,1852,5957,1575,0,37310,0,0,0,365,284,2505,0,0,0,0,0,0,0
2025-06-09 01:00:00,202,2,0,0,309,0,202,0,0,0,1226,5875,1551,0,37139,0,0,0,374,304,2424,0,0,0,0,0,0,0
2025-06-09 01:30:00,202,2,0,0,314,0,202,0,0,0,1138,5805,1525,0,36683,0,0,0,372,285,2307,0,0,0,0,0,0,0
2025-06-09 02:00:00,202,1,0,0,314,0,202,0,0,0,749,5711,1468,0,36523,0,0,0,375,224,2217,0,0,0,0,0,0,0
2025-06-09 02:30:00,202,1,0,0,315,0,203,0,0,0,728,5675,1417,0,36036,0,0,0,380,162,2171,0,0,0,0,0,0,0
2025-06-09 03:00:00,202,3,0,0,314,0,204,0,0,0,521,5627,1406,0,35699,0,0,0,379,125,2196,0,0,0,0,0,0,0
2025-06-09 03:30:00,202,3,0,0,315,0,203,0,0,0,468,5614,1379,0,35228,0,0,0,379,122,2164,0,0,0,0,0,0,0
2025-06-09 04:00:00,202,6,0,0,315,0,204,0,0,0,328,5546,1388,0,35231,0,0,0,383,143,2145,0,0,0,0,0,0,0
2025-06-09 04:30:00,202,6,0,0,315,0,204,0,0,0,324,5461,1415,0,35339,0,0,0,379,167,2126,0,0,0,0,0,0,0
2025-06-09 05:00:00,202,1,0,0,314,0,204,0,0,0,323,5483,1399,0,35172,0,0,0,378,152,2050,0,0,0,0,0,0,0
2025-06-09 05:30:00,202,1,0,0,314,0,204,0,0,0,323,5505,1399,0,35156,0,0,0,379,125,2000,0,0,0,0,0,0,0
2025-06-09 06:00:00,202,1,0,0,315,0,196,0,0,0,560,5517,1444,0,35329,0,0,453,371,122,2014,0,0,0,0,0,0,0
2025-06-09 06:30:00,202,0,0,0,314,0,105,0,0,0,509,5510,1445,0,35005,0,0,938,371,108,1989,0,0,0,0,0,0,0
2025-06-09 07:00:00,202,2,0,0,314,0,71,0,0,0,364,5486,1354,0,35169,0,0,1817,370,120,1956,0,0,0,0,0,0,0
2025-06-09 07:30:00,202,0,0,0,310,0,71,0,0,0,351,5433,1309,0,34998,0,0,3175,369,126,1833,0,0,0,0,0,0,0
2025-06-09 08:00:00,202,1,0,0,314,0,70,0,0,0,218,5356,1302,0,34181,0,0,4983,371,133,1608,0,0,0,0,0,0,0
2025-06-09 08:30:00,202,0,0,0,316,0,71,0,0,0,144,5317,1304,0,32431,0,0,7085,372,108,1381,0,0,0,0,0,0,0
2025-06-09 09:00:00,202,5,0,0,315,0,71,0,0,0,145,5323,1257,0,31012,0,0,9227,372,108,1239,0,0,0,0,0,0,0
2025-06-09 09:30:00,202,3,0,0,316,0,71,0,0,0,145,5316,1429,0,30629,0,0,11233,373,119,1137,0,0,0,0,0,0,0
2025-06-09 10:00:00,202,11,0,0,310,0,71,0,0,0,4,5245,1263,0,30129,0,0,10627,374,130,901,0,165,600,0,0,0,0
2025-06-09 10:30:00,202,12,0,0,310,0,71,0,0,0,1,5234,1099,0,28897,0,0,10889,366,128,844,0,165,600,0,0,0,0
2025-06-09 11:00:00,202,4,0,0,308,0,71,0,0,0,1,5248,962,0,28667,0,0,12061,366,73,821,3,282,843,0,0,0,0
2025-06-09 11:30:00,202,4,0,0,309,0,71,0,0,0,1,5263,974,0,28627,0,0,12734,365,63,800,3,282,843,0,0,0,0
2025-06-09 12:00:00,202,4,0,0,309,0,71,0,0,0,1,5336,850,0,28985,0,0,13313,367,48,807,34,492,864,0,0,0,0
2025-06-09 12:30:00,202,2,0,0,309,0,71,0,0,0,1,5345,841,0,28877,0,0,13779,365,37,807,34,492,864,0,0,0,0
2025-06-09 13:00:00,202,11,0,0,309,0,71,0,0,0,1,5212,836,0,28519,0,0,13348,364,35,805,0,451,799,0,0,0,0
2025-06-09 13:30:00,202,2,0,0,310,0,71,0,0,0,1,5176,834,0,27394,0,0,13328,361,23,815,0,451,799,0,0,0,0
2025-06-09 14:00:00,202,1,0,0,310,0,71,0,0,0,1,5152,844,0,27050,0,0,13053,357,24,817,0,448,759,0,0,0,0
2025-06-09 14:30:00,202,1,0,0,310,0,71,0,0,0,21,5091,820,0,26828,0,0,13044,362,21,822,0,448,759,0,0,0,0
2025-06-09 15:00:00,202,1,0,0,303,0,71,0,0,0,26,5035,923,0,26961,0,0,12777,362,12,801,19,187,603,0,0,0,0
2025-06-09 15:30:00,202,3,0,0,300,0,71,0,0,0,23,5023,1013,0,27097,0,0,12139,363,0,819,19,187,603,0,0,0,0
2025-06-09 16:00:00,202,9,0,0,299,0,71,0,0,0,235,5032,1069,0,27919,0,0,11217,364,0,839,0,0,213,0,0,0,0
2025-06-09 16:30:00,202,4,0,0,298,0,71,0,0,0,355,5080,1592,0,29042,0,0,10250,366,3,847,0,0,213,0,0,0,0
